text,label
"@ @ stay stupid and wait be the next victim. such trash like u cannot blame monsters. U deserve be punished by monsterstheprawnatron. cnnbrk
",0
"@ *raises hand* Oooh Oooh I know, I know!....Um, none.zellieimani
",1
"CTV News confirms that Canadian authorities have provided US authorities with the name Michael Zehaf-Bibeau in connection to Ottawa shooting
",0
"“@: Now two shooting incidents in Ottawa: one at the war memorial, the other on Parliament Hill. http:// 🙏cnnbrk. scary
",0
"@ @: I'm crying as well... Don't you worry!davidleyes. Ent City
",0
"@ ""Ottawa Police report a third shooting at Rideau Centre, no reports of injuries."" Hoping everyone stays safe &lt;3newhot899
",0
"Umdlali webhola vele RT @: Unconfirmed reports claim that Michael Essien has contracted Ebola. http://Footballcom EN
",1
"@ @ the terrorists need empathy send them to Harvard UniversityFox News. Machma Machos
",1
"@ @ @ hehe u Jews are good by changing subjects.open another topic. We are talking of anti semitsm and anti islamChusid. Dalia Chai. cnnbrk
",0
"@ @ My heart is broken!Canoe. ottawasuncom. notinvain
",1
"German Wings airline tweeting now about reports of plane crashing in French Alps with 148 on board: @ http://germanwings
",0
"@ I see your point. Maybe @ should make transport free from the CBD today.English Emma. Transportfor NSW
",1
"@ Of course they are, fear is best sold in bundles!ABC
",0
"@ how would they know if they are harmed or not? Is there some kind of communication between the suspects?WSJ
",0
"@ I was there before the police werecholmes96
",1
"@ Some good news!Huffington Post
",0
"@ @ yes indeed :-(.AJE News. germanwings
",0
"@ @ attacking an officer is no a misdemeanor ....kristinpuhl. Op Ferguson
",0
"@ @ Officials have apparently confirmed that the deli is linked to &amp; killing of officer.rachelfromohio. Shiraz Maher. Charlie Hebdo
",0
"@ @ @ And that time is now, they have brought it to us, they'll be sorryAnita Teguh. BBC World. BBC News
",1
"@ @ It's a LIE. Police originally said confrontation started b/c cop told Michael to get out of street &amp; walk on sidewalk.Alasscan. Dante
",1
"@ @ @ Welcome Sir!russian_market. Ferro TV. L0gg0l
",1
"@ @ because they can't read and write EnglishCathy Collver. cnnbrk
",1
"@ @ Too late. The Charlie Hebdo terrorists are dead.DAVIDMDRAIMAN. marrty96
",1
"@ @ Is that roughly equivalent to our 'Pan Pan' call it priority I assume?thatjohn. R Ae S Tim R
",0
"@ @ Why isn't he putting that call through to the police? Should be focused on helping, not media coverage.tomsteinfort. The Today Show
",1
"“@: BREAKING: At least 2 killed in hostage situation via @ http:// when will the craziness end? 😔Fox News. AFP. Paris
",0
"@ I could become a novelist and live in the woods of northern Maine...with no internet. And ditto cat(s)Bklyn Middleton
",1
"@ @ since the 'witness' version is incomplete/inaccurate the whole 'hands up' part prob isn't true eitherveggietrunks. Lisa Bloom. Ferguson
",1
"@ @ All this because they are black people ,,who are in America second classReuters US. Reuters
",1
"@ @ @ @ Justins' new book spoiler alert. ""My dad was famous...the end""Daryus Azad. CBC Alerts. CBC News. Justin Trudeau
",1
"3,854,082 square mile gun-free zone... | MT @ ""More shots fired just off Parliament Hill...""CBC Alerts. gunowners
",1
"@ @ Who mentioned it being funny? 'UNCONFIRMED reports'.... to translate: 'it might not be true, but...'ohlozzie. Footballcom EN
",0
".@ @ SHIT. I KNEW IT when I saw the news break. Son-of-a-b.....!!!!!Breaking. Cameron Gray
",1
"BREAKING: 10 reportedly shot dead at Paris HQ of French weekly Charlie Hebdo http://
",0
"@ call them back and explain to them the definition of martyrscnni. idiots. Charlie Hebdo
",1
"MT “@: : 144 passengers &amp; 6 crew on board flight when it crashed in French Alps http://BBC Breaking. Germanwings. 4U9525
",0
"@: held inside cafe, Islamic flag held upAFP. Australia. ISIS. Terrorism. BREAKING. Hostages. Sydney
",0
"@ Why aren't they talking about the lack of family structure? That's where it all begins and ends.larryelder
",1
"Approximately 50 hostages may be held captive at café – local reports http:// http://Lindt. sydneysiege
",0
"@ why not wait for the investigation &amp; try your best to be objective.Zerlina Maxwell
",1
"@ Islam never Support Terroristindependent
",1
"@ @ one sure way to know would be if they tested for DNA on the employees shirt...Splats Reads. NBC News
",1
"@ @ It's almost like the local cops are pissed it was so calm last night and want to inflame public opinion again140elect. Upsilon Ab
",1
"@ he just admitted on national TV that Michael Brown was racially profilededeweysmith
",0
"@ @ man. in so heated over thisfreewebcamporn. Your Anon Live
",1
"@ @ @ She has a valid concern. You offer a grossly exaggerated red herring in order too...?Idle Threat. adrienne_72. Angry Black Lady
",0
"@ Source from Ray Hadley shows confirmed same report of gunman claiming there are four packages around SydneyTroy Bramston
",0
"@ @ faces of evil.Julien Pain. FRANC
",1
"@ Stay safe, Matt.dmatthewmillar
",0
"@ @ From: A video game playing gun-owner who has never shot anyone.Nijat K. Simbad Reb
",1
"@ @ lmao you expect social media to shut down during a shooting? thats when most tweets happen fuckboiMaritimes HOME. dmatthewmillar
",1
"@ Will both fit on the lower thirds? I would appreciate name, then handle.skobos
",1
"@ @ Is that the video also?andybankertv. FO
",0
"@ @ @ Yes lots of mixed info coming out. Anyone else here about potential 08 prison connection btwn planners?intelwire. Shiraz Maher. Jerome Pio
",0
"@ @ If he stole a case of cigars, where were they?nickk330. Your Anon Live
",0
"@ +1juliamacfarlane
",0
"@ And this isn't tyranny because ...?? Beuller??Anonymous Press
",1
"@ isn’t 38,000ft unusually high?flightradar24
",0
"WTF is going on in the world today?! @: Live Updates: Siege in Sydney Cafe http:// …Sky News
",0
"@ @ is there a live feed somewhereKiippyy. KEEMSTA Rx
",0
"@ @ shit tell him to get on Cosby's levelPz Feed. Muh Boo Lu Lu
",0
"@ @ US Citizens!! 2015:Fbruary 5. health insurance deadline ObamaCare Register and Go to the hospital to get sick,your health!!USATODAY. AP
",0
"@ bollox!Sky News
",0
"@ is there any other news in the world today. 2 hours of non stop plane crash. My condolences, but come on.foxandfriends
",1
"@ @ Does seem terribly convenient to Abbott's gov't.Perseus. R
",0
"@ @ @ @ it's Isis fucktardCut Govt Spending. Breaking News. CBC News. Toronto Star
",1
": 1 dead, several injured in shootout North-East of Paris (French radio @ ) http://RTL France. BREAKING. Charlie Hebdo
",0
"Senior U.S. official: Canadian government has informed U.S. that one shooter is dead in Ottawa. Live blog: http://
",0
"“@: Germanwings Airbus A320 crashes in French Alps near Digne http://BBC Breaking. Breaking News. BREAKING. planecrash
",0
"@ @ oh my god! Horrific! Such waste and tragedy.Colvinius. Le Point. Charlie Hebdo
",1
"@ @ Military Coup to overthrow Putin my 1st thought buddy. Serious rumours Putin is Dead or Critical. Trying 2 sourcehaaker66. batchelorshow
",1
"@ @ @ For sure not, it was following exactly the same flight path as day before http://Minus. marcepa49. isobelroe
",1
"@ @ Him and millions of others no doubt but WHAT tipped him six years later to commit such an atrocious act??USATODAY. khjelmgaard
",0
"@ red hat?mashable
",0
"Disgusting @: Uber intros surge pricing in downtown Sydney during hostage siege http:// http://mashable
",1
"Young child far right. RT@: Several hostages freed at Jewish supermarket in Paris. Photo Thomas Samson http://AF Pphoto. AFP
",1
"@ Stupid. Media learnt nothing from Boston.sharrimarkson
",1
"@ @ BS. More Muslims r killed by Muslim countries.princekhattab. Politico Voice
",1
"@ @ Chief admits 'friend' did NOT confess to a crime! Cop did not stop Michael as a suspect! LIES! http://Alasscan. Dante
",1
"Paris Manhunt: 3 attackers with AK-47 rifles &amp; reportedly rocket-propelled grenade still at large http://Charlie Hebdo
",0
"@ ""Jury still out."" Yet, you made a direct inference that was recklessly false in MO. Misrepresentation serves no one. @Phil Serrin. larryelder
",0
"@ @ Well, Blick is a tabloid, so I wouldn't necessarily believe everything they say :-)BBC Daniel S. Ellen Barry NYT
",0
"@ @ - FORTY SIX?!Joyce Karam. Daz M Smith
",1
"@ http://Mail Online
",1
"@ @ @ woah wtf 😩Gonzoradlife. Futbol Life. Carlosisking
",1
"The other day I asked a manager at the Market if police had requested surveillance video. She said no.Ferguson
",0
"@ Good News at last Evil Pigs !!!!Kay Burley
",1
"@ So very sad. Thoughts and prayers for his wife, young son and family that are grieving at this sad, sad time.Mauler Mauler
",1
"@ Signalled 911? Called 'Mayday' would be more appropriate, factual reporting...mashable
",0
"@ @ @ I don't think the autopilot was engaged.marcepa49. flightradar24. isobelroe
",1
"@ @CBC Alerts. Sam Harris Org
",1
"@ It happen 1 hour ago, not very reactive, big issues with Data evaluationNBC News. sourcechecking. seriousinvestifation
",1
"@ @ @ I know that. Perhaps Islam reacts very very late on everything the Catholic Church has done centuries agoian_swann. Wossyboo. Sky News
",1
"@ @ God I hope this is true.Mark Sutcliffe. nspector4
",1
"@ New police chief?USATODAY
",0
"@ hi, where did you source this pic?Armed Research
",0
"We understand there are two gunmen and up to a dozen hostages inside the cafe under siege at Sydney.. ISIS flags remain on displayNews
",0
"@ The Islamic Volcano promised by al-Baghdadi has erupted.nypost
",1
"@ EMERG DESC, set FL68, started descent and lost consciousness before able to set higher ALT? Seems likely...Air Smolik
",1
"@ @ try reading comprehension.HIRE GUN. 140elect
",1
"@ Not Winona Ryder. 😐zellieimani
",1
"@ this isn't him clearlyThe Anon Message
",0
"@ @ Black on Black crime is not what feeds them.larryelder. Trucker Bob S
",1
"@ Police searching and firing on Parliament Hill http://cnnbrk
",0
"@ @ Taxis all offer $30 discount to disabled passengers, doesnt even have disabled taxis to offer. That's true PTEnglish Emma. universe93. uber
",1
"@ @ Chief needs to be removed from his job...I never meant 4 this 2 happen..don't insult our intelligenceLisa Bloom. southerntalker. Ferguson
",0
"@ @ Ironic since all the i witnesses say the officer was white. Now it is the black officer Darren Wilson who shot??DIANAZOGA. Antonio French
",0
"@ http://zadiaz
",1
"Reports of gunshots unconfirmed RT @: Only photo I will tweet. CPR being performed on the soldier http://Henderburn. ottawa
",0
"@ @ The Shahada is not a ""group."" http:// Basic googling skills help. Misinfo doesn't.J Schoenberger. The Anon Message
",0
"@ @ Classic deflection and character assassination to cover up a crime. Until a court finds guilty, he's innocent!Zerlina Maxwell. BJ Hare
",1
"@ @ @ Affluent people and those in authority take it as an affront to be questioned, especially by lesser peoplejaggy123. Ms Rock Ever. Dante
",1
"@ @ this was live on TV so they didn't have time to blur faces. Keep in mind it's LIVE, no time for editing.carolinemarcus. nswpolice
",1
"“@: Official: gunman holding at least 5 hostages in Paris market has threatened to kill them if police approach: http://AP
",0
"MT @ Live coverage of hostage situation unfolding in Sydney's Martin Place http:// http://HQ
",1
"@ Fists are weapons, he could have done anything at anytime he did what he thought was right he has a family to go home toBrwn Skin Girly
",1
"@ do you have a link?Avital Leibovich
",0
"@ Allegedly?Kay Burley
",0
"@ call him a big ass kid then. But size or being ""intimidating"" doesn't take away your youth, inexperience, kid statusDostoevsky Shade
",1
". @ ""another report claims hostage takers have suicide belts"" - no sourcing, no facts, just spreading hysteria. You folks SUCK.R
",0
"@ this guy is way fatter than mikeThe Anon Message
",1
"Report: Co-Pilot Locked Out Of Cockpit Before Fatal Plane Crash http:// http://Germanwings
",0
"@ @ @ @ In historical terms this is a blip. Screw those losers.dmatthewmillar. Russell Barth. devo1400. spaikin
",1
"The Canadian soldier killed in today's Ottawa shooting is Cpl. Nathan Cirillo, a family source told CNN. Live blog: http://
",0
"@ @ she's kinda cute considering she's all scared out of her mind and all.Buzz Feed News. Buzz Feed Oz
",1
"@ @ @ @ People should be kind to each other and live together no matter which religion.piesnchess. riwired. Sky News Aust. liztilley84
",1
"@ @ Just read some Aussie news report so NOT spreading rumors. Grow up Nick.designnotdrum. The Anon Message
",0
"@ islam is a barbaric heinous ""religion"" I can't recall 1 good thing it has contributed to anyone. It's a violent cult, nothing more.R
",1
"@ @ See my previous tweets. That's what Charlie Hebdo does. Latest cover savages an ANTI-Muslim writer - and Jesus.Red Mira. Martin R Jay
",0
"@ The glare is right over the trigger guard but the barrel and hammer could be from a lever action.matthewmreed
",1
"@ @ @ @ If he was shot in the back he was running away but shot in the chest he could have been charging.Tom. spants. rui_xu. flavius217
",1
"@ @ Stick to the facts and stop trying to scare thr australian puplic!News Sydney. News
",0
"@ Robbery involves threat or the use of force or violence to take the propertyJill Jhorvath
",1
"@ my support for families :-(Ulrich Jv V
",1
"@ @ @Troy Bramston. australian. channeltennews
",0
"@ @ @ uhmmm botox sesions far more likely anywayandersostlund. Coalson R. RFERL
",1
"@ Next, maybe Vancouver, B.C?CTV News
",0
"@ It's time to FINISH THEM!!!NBC News. Paris Shooting. Charlie Hebdo
",1
"“@: Several hostages freed at Jewish supermarket in Paris. Photo Thomas Samson http://AF Pphoto. AFP
",0
"@ @ @ Autopilot was manually changed from 38,000 to 100 ft at 09:30:55 (Flightradar24 says)Minus. flightradar24. isobelroe
",1
"“@: BREAKING - Shooting on Parliament Hill. RCMP have weapons drawn http:// holy shitRichard Madan. cdnpoli
",0
"“@: Five hostages have escaped the besieged Lindt Cafe in | su cara lo dice todo... http://AJ English. Sydney
",1
